ID,STATE,PROPERTYNAME,CITY,HH_RACE_WHITE_PCT,HH_RACE_BLACK_PCT,HH_RACE_AMINDALNAT_PCT,HH_RACE_ASIAN_PCT,HH_RACE_HAWAIIANPI_PCT,HH_RACE_OTHER_PCT,HH_RACE_HISPANIC_PCT,HH_RACE_NR_PCT
5333,PA,FALCONHURST RESTORATION,WILKINSBURG,-4,60.6,0,0,0,0,0,-4
5334,PA,WESTMINSTER PLACE AT QUEEN ST,YORK,84,-4,0,-4,0,0,-4,-4
5336,WA,WA-01-00299,EVERETT,-4,-4,-4,0,0,-4,0,-4
5340,WA,WA-05-00363,BELLEVUE,-4,-4,-4,0,0,0,-4,-4
5342,WA,ROW OR TOWNHOUSE (MULTI-FAMILY),SEATTLE,4.5,67.7,23,-4,-4,-4,2.7,0
5345,WA,WA-01-00371,EVERETT,-4,0,-4,0,0,0,0,-4
5346,WA,WA-04-00116,BREMERTON,76.6,-4,0,0,-4,0,-4,-4
5352,WI,REGENCY WEST APARTMENTS,RACINE,-4,71.4,0,-4,0,0,0,0
5353,WI,"JANESVILLE COMMONS, NEENAH COURT, AND MENASHA WOODS",NEENAH,67,17,0,0,0,-4,-4,-4
5354,WI,ALLIED DR REDEVELOPMENT,MADISON,-4,63.8,0,-4,0,-4,-4,-4
5355,WI,TANGLEWOOD SENIOR APARTMENTS,KENOSHA,48,-4,0,0,0,-4,0,43
5356,WI,BAYVIEW TERRACE CITY,STURGEON BAY,91.7,-4,-4,0,0,0,-4,0
5357,WI,THE OVERLOOK AT HILLDALE,MADISON,48.9,-4,-4,-4,0,0,-4,26.7
5358,WI,HIGHLAND APARTMENTS II,WATERTOWN,-4,0,0,0,0,0,0,-4
5359,WI,DEERWOOD CROSSING,BROWN DEER,25.8,64.5,0,0,0,-4,-4,-4
5360,WI,SHERMAN PARK COMMONS SENIOR LIVING COMMUNITY,MILWAUKEE,0,-4,0,0,0,-4,0,0
5361,CA,MCCARTY MANOR APARTMENTS,UKIAH,35,-4,0,0,0,-4,27.5,30
5362,CA,VERMONT VILLAS,GARDENA,16.2,48.6,-4,0,0,-4,16.2,-4
5363,CA,CHESTNUT FAMILY APARTMENTS,FRESNO,-4,16.7,0,0,0,-4,57.8,22.2
5364,CA,RIVERBANK CENTRAL,RIVERBANK,37.5,-4,0,0,0,-4,50,0
5365,CA,PIERCE PARK APARTMENTS,PACOIMA,-4,4.2,0,0,0,-4,93.9,-4
5366,CA,TALMADGE GATEWAY,SAN DIEGO,54.2,-4,0,0,0,0,-4,-4
5367,CA,HAYWARD FOUR   SCATTERED SITE,HAYWARD,-4,36.5,-4,0,0,11.3,21.7,27
5368,CA,ANTON PORTOLA APARTMENTS,IRVINE,7.5,-4,0,0,0,-4,-4,87
5369,CA,MINERVA MANOR,FONTANA,-4,24.2,-4,0,0,0,59.7,-4
5370,CA,SAN DIEGO SQUARE,SAN DIEGO,-4,-4,0,0,0,-4,-4,93.2
5371,CA,JOHNSON GARDENS,VENTURA,59.7,-4,-4,0,0,-4,25,-4
5372,CA,CANOAS TERRACE APARTMENTS,SAN JOSE,-4,-4,0,0,0,-4,14.3,82.7
5373,PA,WILLIAM WAY SENIOR RESIDENCES,PHILADELPHIA,50,39.3,0,-4,0,0,0,-4
5374,PA,HOMEWOOD SENIOR APARTMENTS,PITTSBURGH,0,65.9,-4,-4,0,0,0,29.3
5375,PA,CEDAR RIDGE,CANTON,100,0,0,0,0,0,0,0
5376,PA,MEADOWS AT FOREST GLEN,PITTSBURGH,-4,90,0,0,0,0,0,-4
5377,PA,SPRING GARDEN REVITALIZATION,PHILADELPHIA,-4,36,0,0,0,0,37.2,-4
5378,PA,BELMONT AFFORDABLE HOUSING II,PHILADELPHIA,0,-4,0,0,0,0,0,-4
5379,PA,MILFORD COMMONS APARTMENTS,EAST STROUDSBURG,18.2,38.6,0,0,-4,0,-4,29.5
5380,PA,APELATT HOUSING,IRWIN,-4,-4,0,0,0,0,0,-4
5381,PA,BOSTON STORE APARTMENTS,ERIE,39.1,34.8,-4,0,0,0,-4,16.3
5382,PA,HOPKINS COMMONS PHASE II,SAYRE,-4,0,0,0,0,0,0,-4
5384,PR,JARDINES DE JUNCOS,JUNCOS,0,0,0,0,0,0,100,0
5385,PR,RIO DORADO ELDERLY APARTMENTS,RIO GRANDE,0,0,0,0,0,0,-4,-4
5386,WA,WA-04-00411,EVERETT,-4,0,0,0,0,-4,0,0
5387,WA,WA-07-00547,OLYMPIA,74.3,-4,-4,-4,-4,-4,-4,0
5388,WA,WA-06-00306,OLYMPIA,-4,0,0,0,0,0,0,-4
5389,WA,WA-07-00552,AUBURN,81.2,-4,-4,0,0,-4,-4,0
5390,WA,WA-08-00106,SPOKANE,-4,-4,0,0,0,0,0,0
5391,WA,WA-09-00176,YAKIMA,-4,0,0,0,0,0,-4,-4
5392,WA,WA-06-00314,SPOKANE,83,-4,-4,-4,0,0,-4,14.2
5393,WA,WA-07-00562,EDMONDS,85,0,-4,0,0,-4,-4,-4
5395,WA,WA-12-00171,KENNEWICK,74.7,-4,0,-4,-4,0,-4,-4
5399,WI,RIVERWORKS LOFTS,MILWAUKEE,-4,60.6,0,0,0,-4,0,-4
5400,WI,THE BOARDWALK,BURLINGTON,0,0,0,0,0,0,0,100
5401,WI,EMPOWERMENT VILLAGE - NATIONAL,MILWAUKEE,-4,38.2,0,0,0,0,-4,-4
5402,WI,5TH STREET SCHOOL APARTMENTS,MILWAUKEE,-4,-4,0,0,0,0,0,0
5403,WI,PROJECT 8 DRYTOWN,HAYWARD,0,0,100,0,0,0,0,0
5404,WI,SCATTERED SITES III,MILWAUKEE,0,56.5,0,0,0,0,-4,-4
5405,WI,VILLAS OF COMBINED LOCKS,COMBINED LOCKS,-4,0,0,0,0,0,0,-4
5406,WI,FIRST AVENUE APARTMENTS,ELKHORN,-4,0,0,0,0,0,-4,68.6
5407,WI,ROSEWOOD APARTMENTS,STOUGHTON,70.5,0,0,0,0,0,0,29.5
5408,WI,SHELTER WI PROPERTIES,FOX LAKE,98.1,0,0,0,0,-4,-4,0
5409,WI,SUGAR CREEK APARTMENTS,VERONA,-4,0,0,0,0,0,-4,55.3
5410,WI,THE BRICKNER WOOLEN MILLS,SHEBOYGAN FALLS,75,0,0,0,0,0,-4,-4
5411,WI,GATEWAY VILLAGE APARTMENTS,NEW LONDON,83.3,0,0,0,0,-4,-4,0
5412,CA,EAST LINDA GARDENS EAST LINDA GARDENS LP,MARYSVILLE,54.9,-4,0,0,0,0,27.5,-4
5413,CA,BESWICK SENIOR APARTMENTS,LOS ANGELES,-4,53.1,0,0,0,-4,-4,-4
5414,CA,ROCHDALE GRANGE COMMUNITY,WOODLAND,33.3,-4,0,0,0,0,35.7,-4
5415,CA,DEVRIES PLACE,MILPITAS,-4,-4,0,0,0,-4,-4,93.1
5416,CA,LAKEVIEW I,LAKE ELSINORE,29.4,-4,0,0,0,0,45.9,-4
5417,CA,SAN PEDRO COMMONS,COLMA,-4,-4,-4,0,0,-4,-4,76.4
5418,CA,PAZ VILLAS,PANORAMA CITY,0,0,0,0,0,0,-4,-4
5419,CA,IMMANUEL PLACE FKA IMMANUEL SENIOR HOUSING,LONG BEACH,47.8,-4,-4,0,0,0,-4,-4
5420,CA,VILLA HERMOSA APARTMENTS,INDIO,0,0,0,0,0,0,-4,-4
5421,CA,SYCAMORE GARDENS,SANTA BARBARA,-4,-4,0,0,0,0,89.5,0
5422,CA,GATEWAY VILLAGE,MODESTO,-4,-4,0,0,0,-4,88.4,-4
5423,CA,DEREK SILVA COMMUNITY,SAN FRANCISCO,35.2,-4,0,0,0,-4,-4,42.6
5424,CA,GOSHEN VILLAGE,VISALIA,-4,-4,0,0,0,0,90.6,-4
5425,PR,EGIDA DE LA AMPPR MAUNABO,MAUNABO,-4,0,0,0,0,0,95.6,-4
5426,PR,HUCARES II,NAGUABO,0,0,0,0,0,0,-4,-4
5427,RI,WESTSIDE APARTMENTS,PROVIDENCE,0,-4,0,0,0,0,-4,0
5428,RI,CHARLESGATE NORTH,PROVIDENCE,49.1,18.7,-4,-4,0,8.2,14.6,6.4
5429,RI,FACTORY STREET,CUMBERLAND,-4,-4,0,0,0,0,-4,-4
5430,RI,NEW CANONCHET CLIFFS I 003,HOPE VALLEY,94.7,-4,0,0,0,0,-4,0
5431,SC,BROOKSTONE APARTMENTS,N AUGUSTA,0,-4,0,0,0,0,-4,-4
5432,SC,CROSS CREEK APARTMENTS,BEAUFORT,-4,-4,0,0,0,0,0,-4
5433,SC,MAPLE GLEN APARTMENTS,BARNWELL,-4,82.8,-4,0,0,0,0,0
5434,SC,SALUDA COMMONS,SALUDA,-4,37.8,0,0,0,40.5,0,-4
5435,SC,NEWBERRY SENIOR HOUSING,NEWBERRY,-4,-4,0,0,0,0,0,-4
5436,SC,FOUNTAIN HILLS II,FOUNTAIN INN,-4,76,0,0,0,0,0,-4
5437,SC,NORTHWEST APARTMENTS,LANCASTER,-4,84.3,0,0,0,-4,0,0
5438,WA,WA-13-00345,EVERETT,-4,-4,-4,0,0,0,0,-4
5439,WA,WA-13-00352,VANCOUVER,-4,-4,0,0,0,0,0,-4
5441,WA,WA-03-00389,PASCO,-4,0,0,0,0,0,-4,-4
5443,WA,WA-08-00220,ELLENSBURG,80,-4,-4,0,0,0,-4,0
5444,WA,WA-13-00371,OLYMPIA,50,-4,0,-4,0,0,-4,-4
5445,WA,WA-14-00198,FEDERAL WAY,-4,-4,-4,0,0,0,0,78.1
5446,WA,WA-01-00004,SEATTLE,-4,-4,-4,0,0,0,0,-4
5447,WA,WA-06-00317,EVERETT,53.3,-4,0,-4,0,-4,-4,-4
5448,WA,WA-07-00613,SEATTLE,-4,-4,-4,-4,0,0,-4,-4
5451,WI,"CUMBERLAND REDEVELOPMENT, PHASE 1, LLC",OSHKOSH,75,-4,0,-4,0,-4,-4,0
5452,WI,TOWN HALL APARTMENTS,DELAVAN,-4,0,0,0,0,0,54.2,-4
5453,WI,RIVERWALK APARTMENT HOMES,SHEBOYGAN,52.5,-4,-4,-4,0,-4,-4,-4
5454,WI,LINCOLNWOOD GLEN SR LVG COMM,BROCKWAY,-4,0,0,0,0,0,0,-4
5455,WI,THE COTTAGES,MCFARLAND,62.2,0,0,0,0,0,0,37.8
5456,WI,STONEFIELD MANOR SENIOR APTS,ONALASKA,100,0,0,0,0,0,0,0
5457,WI,BRADLEY MANOR SENIOR APTS,BROWN DEER,-4,69.2,0,0,0,0,-4,-4
5458,WI,PRAIRIE MEADOWS SR HSNG III,GERMANTOWN,-4,0,0,0,0,0,0,-4
5460,WV,WILSHERE LANDING,LEWISBURG,50,-4,0,0,0,-4,0,39.5
5461,WV,FOUNDERS LANDING,HUNTINGTON,82.5,-4,0,0,0,-4,-4,0
5462,WV,LINCOLN APARTMENTS,SHINNSTON,-4,0,0,0,0,0,0,-4
5463,WV,MARLOWE GARDEN APARTMENTS,MARLOWE/FALLING WATERS,72.2,-4,0,0,0,0,-4,-4
5464,CO,NORTH PARK I REDO,CANON CITY,-4,-4,0,0,0,-4,-4,0
5465,CO,BROADWAY EAST COMMUNITY,BOULDER,-4,-4,0,-4,-4,-4,68.3,-4
5466,CO,CANNERY,LONGMONT,37.6,-4,0,0,0,0,-4,48.2
5467,CO,BAINBRIDGE APARTMENTS,DENVER,-4,-4,-4,0,0,0,-4,0
5468,CO,CARE HOUSING AT SWALLOW ROAD,FORT COLLINS,72.5,-4,0,0,0,-4,-4,-4
5469,CO,BANK LOFTS,DENVER,-4,-4,0,0,0,0,-4,78
5470,CO,WHITNEY YOUNG MANOR,COLORADO SPRINGS,-4,60.5,-4,-4,0,-4,-4,0
5471,CO,RESIDENCES AT UNIVERSITY HILLS,DENVER,70,-4,0,-4,0,0,-4,-4
5472,CO,LEDGES ON 29TH,BOULDER,47.3,0,0,-4,0,-4,-4,43.6
5473,CO,RENAISSANCE AT NORTH COLORADO STATION PHASE I,DENVER,33.8,38.2,-4,0,0,-4,-4,-4
5474,CO,RESIDENCE AT OAKRIDGE,FORT COLLINS,-4,0,0,-4,0,0,0,70.6
5475,CO,SUNSET PARK APARTMENTS,DENVER,33.5,12.1,-4,13.3,0,-4,16.2,17.9
5476,CO,GARDEN WALK OF SOUTH FORK,SOUTH FORK,67.5,0,-4,0,0,0,-4,0
5477,SC,WILDWOOD SPRINGS (FMRLY CATAWBA POINTE),ROCK HILL,-4,71.9,0,0,0,0,0,-4
5478,SC,WESTWIND VILLAGE,GAFFNEY,-4,-4,0,0,0,0,0,0
5479,SC,THE ASSEMBLY M15-SG450981,GREENVILLE,14.9,85.1,0,0,0,0,0,0
5480,SC,DEVENWOOD APARTMENTS,RIDGELAND,-4,60,0,0,0,0,0,-4
5482,SC,FAIRFOREST APARTMENTS,UNION,-4,-4,0,0,0,0,0,0
5484,SC,HAMPTON'S CROSSING,LEXINGTON,-4,-4,0,0,0,0,0,0
5485,SC,MARION MANOR,ST STEPHENS,-4,-4,0,0,0,0,0,0
5486,SC,BRIARWOOD APARTMENTS,CLIO,-4,81,-4,0,0,0,0,0
5487,SC,SEAGROVE VILLAGE,ESTILL,0,100,0,0,0,0,0,0
5489,SC,PINERIDGE APARTMENTS,PROSPERITY,-4,-4,0,0,0,0,0,-4
5490,WA,WA-12-00195,MARYSVILLE,-4,-4,-4,0,0,0,0,-4
5492,WA,WA-03-00405,RENTON,-4,-4,0,0,0,0,0,-4
5493,WA,WA-05-00431,KENNEWICK,-4,-4,0,0,0,0,0,-4
5497,WA,WA-07-00651,LIBERTY LAKE,88.9,0,0,0,0,0,-4,-4
5498,WA,WA-10-00041,FORKS,-4,-4,-4,-4,0,0,0,-4
5502,WA,WA-05-00441,KENNEWICK,-4,-4,0,0,0,0,-4,-4
5504,WV,LABELLE GREENE III,WHEELING,70.3,29.7,0,0,0,0,0,0
5505,WY,STONEY HILL APARTMENTS,CASPER,0,0,0,0,0,0,0,100
5506,IA,VILLAGE PARK/INDIANHEAD APTS,TOLEDO,65,0,-4,0,0,0,-4,-4
5507,AK,CREEKSIDE,GIRDWOOD,62.1,-4,-4,-4,0,0,-4,-4
5508,AK,THE BIRCHES II,WASILLA,48.1,0,0,0,0,0,0,51.9
5509,AK,CH'ANIKNA COMMONS,ANCHORAGE,-4,-4,-4,0,-4,-4,-4,0
5510,AL,MALLARD POINTE APARTMENTS,ARAB,100,0,0,0,0,0,0,0
5511,AL,HUNTER RIDGE APARTMENTS,BIRMINGHAM,-4,93.5,-4,-4,0,0,0,-4
5512,AL,ASHBROOK,ALBERTVILLE,23.6,-4,0,0,-4,0,0,73.6
5513,AL,THE MEADOWS AT CAULDWELL CREEK FKA CAULDWELL CREEK,GREENSBORO,0,-4,0,0,0,0,0,-4
5514,AL,TUXEDO TERRACE PHASE II FKA TUXEDO COURT RENTAL PHASE II,BIRMINGHAM,0,-4,0,0,0,0,0,-4
5515,AL,GREENWOOD PARK,TUSCALOOSA,0,-4,0,0,0,0,0,-4
5516,NY,BROADWAY EAST TOWN HOMES,KINGSTON,27,56.6,0,0,-4,0,12.3,-4
5517,NY,HIGHBRIDGE OVERLOOK,BRONX,-4,35.1,0,0,0,0,59.1,-4
5518,NY,SEA PARK WEST,BROOKLYN,0,0,0,0,0,0,0,100
5519,NY,"EL JARDIN DE SELINE APARTMENTS, LLC",BRONX,-4,49.3,0,0,0,0,43.3,-4
5520,NY,JEFFERSON PARK APARTMENTS,PERINTON,80.4,0,-4,0,0,0,0,-4
5521,NY,CLINTON PARK PHASE II,NEW YORK,0,0,0,0,0,0,0,100
5522,NY,FAULKNER APARTMENTS PHASE II,DANSVILLE,100,0,0,0,0,0,0,0
5524,NY,CATHERINE STREET,SYRACUSE,0,0,0,0,0,0,0,100
5525,NY,"RIVERVIEW APARTMENTS, CORTLAND",CORTLAND,82.8,-4,0,0,0,0,0,-4
5526,NY,INHS,ITHACA,0,0,0,0,0,0,0,100
5527,NY,HERITAGE HOMES PHASE 3,NEW ROCHELLE,0,-4,0,0,0,0,-4,69.6
5528,NY,129-11 JAMAICA AVENUE,QUEENS,-4,-4,0,-4,0,0,-4,0
5529,SC,COUNTRY MANOR,EDGEFIELD,-4,66.7,0,0,0,-4,0,0
5530,SD,BROOKS TOWNHOMES,SIOUX FALLS,64.5,19.4,-4,-4,0,-4,-4,0
5531,SD,GRANDVIEW APARTMENTS AND TOWNHOMES,MITCHELL,73.5,0,-4,0,0,-4,-4,0
5532,SD,HIGH POINTE TOWNHOMES,TEA,82.8,-4,0,0,0,-4,-4,0
5533,SD,FALLS TERRACE,SIOUX FALLS,-4,44.8,-4,-4,0,0,0,-4
5534,SD,STANDING ROCK XIV,BULLHEAD,0,0,100,0,0,0,0,0
5535,SD,RIVERSTONE TOWNHOMES,HURON,58.3,0,-4,-4,0,-4,-4,0
5536,SD,NORTHERN LIGHTS APARTMENTS,BOX ELDER,44,0,-4,-4,0,-4,-4,0
5537,TN,ROBISON FLATS,OLD HICKORY,23.2,67.4,0,0,0,-4,0,-4
5538,TN,JAMESTOWN VILLAGE APARTMENTS,BRADEN,-4,0,0,0,0,0,0,-4
5539,TN,ORCHARD PARK II,CLARKSVILLE,-4,62.5,-4,0,0,0,-4,20.5
5540,TN,VALLEY BROOK TOWNHOMES I,NASHVILLE,39.3,39.3,0,-4,-4,11.2,0,-4
5541,TN,ROLLINGWOOD APARTMENTS,LEBANON,53.9,-4,0,0,0,-4,-4,32.9
5542,TN,MORNINGSIDE GARDENS,KNOXVILLE,24.5,46.3,0,0,0,0,0,29.2
5545,WA,WA-07-00165,KENNEWICK,-4,0,0,0,0,0,-4,-4
5555,WA,WA-98-00001,OLYMPIA,18.7,-4,0,0,0,0,-4,79.1
5556,AL,ROYAL OAK APARTMENTS,HALEYVILLE,92.5,0,0,0,0,-4,0,-4
5557,AL,SOUTHERN RIDGE ESTATES,ANNISTON,-4,91.1,0,0,0,0,0,-4
5558,AL,PARKLANE APARTMENT HOMES,MOBILE,-4,80.4,0,0,-4,0,-4,12.5
5559,AL,QUAIL RIDGE APARTMENTS,JEMISON,58.3,35.4,0,0,0,-4,0,-4
5560,AL,CHERRY RIDGE INDEPENDENT LIVING APTS.,BIRMINGHAM,-4,-4,0,0,0,0,0,0
5561,AL,RAINTREE,HURTSBORO,-4,-4,0,0,0,0,0,0
5562,AL,CHESTNUT HILL ESTATES,ALTOONA,-4,0,0,0,0,0,0,-4
5563,AL,SHEPHERD'S COVE,AUBURN,-4,90.3,0,0,0,0,0,-4
5564,AL,CARDINAL APARTMENTS,ADDISON,100,0,0,0,0,0,0,0
5565,AL,SKYLINE APARTMENTS,HACKLEBURG,100,0,0,0,0,0,0,0
5566,AL,CHARLESTON SQUARE APARTMENTS FORMERLY DEER RUN,TROY,-4,-4,0,0,0,0,0,59.1
5567,AL,MORNINGSIDE APARTMENTS,CAMP HILL,0,100,0,0,0,0,0,0
5568,AL,EUFAULA ESTATES,EUFAULA,28.3,71.7,0,0,0,0,0,0
5569,NY,"SR. LUCIAN SENIOR APARTMENTS, L.P.",BROOKLYN,-4,10.1,0,17.4,0,-4,67.8,0
5570,NY,THE MEADOWS APARTMENTS,TULLY,-4,0,0,0,0,0,0,-4
5571,NY,123 EDGECOMBE AVENUE,NEW YORK,-4,0,68,0,0,0,-4,0
5572,NY,JENNY'S GARDEN,MARLBOROUGH,93,0,0,-4,0,0,0,-4
5573,NY,RIVERHEAD LANDING I,RIVERHEAD,0,0,0,0,0,0,0,100
5577,NY,CADENCE SQUARE,CANANDAIGUA,64,-4,0,0,0,0,-4,-4
5578,NY,CLINTON-MOHAWK APARTMENTS,CLINTON,0,0,0,0,0,0,0,100
5579,NY,190 BROWN PLACE,BRONX,0,0,0,0,0,0,0,100
5580,NY,INTERVALE SENIOR APARTMENTS,BRONX,-4,44.2,0,0,0,0,44.2,-4
5581,NY,WHITE PLAINS NORTH LP,BRONX,0,55.9,0,0,-4,-4,30.9,-4
5582,TN,CHEROKEE HILLS APARTMENTS,CLEVELAND,78.9,11.6,-4,0,-4,-4,0,0
5583,TN,WEAVER FIELDS APARTMENTS,MEMPHIS,0,100,0,0,0,0,0,0
5584,TN,MOUNTAIN VIEW APARTMENTS,SNEEDVILLE,94,-4,-4,0,0,-4,-4,-4
5585,TN,RIVER RETREAT APARTMENTS,MADISON,-4,80.6,0,0,0,-4,0,0
5586,TN,RIVERPARK APARTMENTS,SEVIERVILLE,71.7,-4,0,-4,0,0,-4,-4
5587,TN,PARK RIDGE ESTATES OF LAWRENCEBURG,LAWRENCEBURG,88.6,-4,0,-4,0,0,0,-4
5588,TN,CHESTNUT FLATS,CHATTANOOGA,29.5,50.4,0,-4,0,-4,-4,16.3
5589,TN,MARGARET ROBINSON APARTMENTS,NASHVILLE,-4,55,0,0,0,-4,0,0
5590,TN,THE VILLAGES AT ALTON PARK III,CHATTANOOGA,-4,97.1,0,0,0,0,0,-4
5591,TN,TERRACE VIEW TOWNHOMES,COOKEVILLE,-4,0,0,0,0,0,0,-4
5592,TN,CUMBERLAND PLACE,WINCHESTER,75.7,24.3,0,0,0,0,0,0
5593,TN,WADDELL GARDENS,HUMBOLDT,51.4,48.6,0,0,0,0,0,0
5594,TN,MILLER VILLAGE,KINGSPORT,92,-4,-4,-4,0,-4,0,-4
5595,TN,HICKORY LAKE APARTMENTS,NASHVILLE,12.1,26.5,-4,-4,0,22.1,5.3,30.8
5596,WA,WA-00-00124,TUKWILA,-4,-4,-4,-4,0,0,0,60
5604,WA,WA-95-00133,KENNEWICK,-4,0,0,-4,0,0,-4,-4
5605,WA,WA-94-00212,LACEY,-4,0,0,-4,-4,0,0,0
5609,WA,WA-93-00151,KENNEWICK,0,0,0,0,0,0,0,100
5610,AL,TUXEDO PARK,BIRMINGHAM,0,-4,0,0,0,0,0,-4
5611,AL,COUNTRY VILLAGE,GREENVILLE,-4,0,0,0,0,0,0,-4
5612,AL,SOUTH HILLS,PELL CITY,-4,76.8,0,-4,0,-4,0,-4
5613,AL,ALABASTER BAY APTS FORMERLY WIREGRASS POINT APTS,DOTHAN,-4,-4,0,0,0,0,-4,82.1
5614,AL,VILLAS OF LAKERIDGE,EUFAULA,0,-4,0,0,0,0,0,-4
5615,AR,WRIGHTSVILLE MANOR,WRIGHTSVILLE,0,100,0,0,0,0,0,0
5616,AR,GARLAND TOWER APARTMENTS,HOT SPRINGS,85.1,-4,0,0,-4,-4,0,0
5617,AR,FAIRFAX CROSSING FKA CHAPELRIDGENOLITTLEROCK,NORTH LITTLE ROCK,-4,42.1,0,0,-4,0,0,52
5618,AR,BROADWAY TERRACE,WEST MEMPHIS,-4,76.2,0,0,-4,0,0,0
5619,AR,RIDGE AT JONESBORO PHASE II,JONESBORO,0,-4,0,0,92.1,0,-4,0
5620,AR,ARKANSAS RIVER APTS FKA VALLEY HEIGHTS APTS I,LITTLE ROCK,0,-4,0,0,-4,0,0,0
5621,AR,HARMONY PLACE,NEWPORT,-4,50,0,0,0,0,0,-4
5622,AR,GARDEN WALK OF OZARK FKA HILLVIEW,OZARK,-4,0,0,0,-4,0,0,0
5623,NY,COLONIAL VILLAGE,MANLIUS,85.4,0,0,0,0,0,-4,-4
5625,NY,LOS SURES HOUSING FOR THE ELDERLY,BROOKLYN,0,0,0,0,0,0,0,100
5626,NY,HORNELL COMMUNITY APARTMENTS,HORNELL,0,0,0,0,0,0,0,100
5627,NY,HILLSIDE TERRACE APARTMENTS,POUGHKEEPSIE,46.8,27.4,0,0,0,-4,-4,-4
5628,NY,GENEVA YMCA APARTMENTS,GENEVA,-4,-4,0,-4,0,0,-4,0
5629,NY,BRANDLE WOODS,ALTAMONT,-4,0,0,0,0,0,-4,0
5630,NY,13TH STATE STREET,SCHENECTADY,0,0,0,0,0,0,0,100
5631,NY,LINDA LANE APARTMENTS,CHEEKTOWAGA,68.1,0,0,0,0,-4,0,-4
5632,NY,HUEGENOT PARK APTS,NEW PALTZ,83.3,0,0,0,0,0,-4,-4
5633,NY,"JENNINGS HALL, LP",BROOKLYN,22.7,-4,0,28,0,0,38.7,-4
5634,NY,UNIVERSITY AVENUE ASSOCIATES LP,BRONX,0,65.9,0,0,0,0,-4,-4
5635,NY,323 EAST 198 STREET,BRONX,-4,-4,0,23.2,0,0,53.7,0
5636,TN,RIDGECREST APARTMENTS,BOLIVAR,-4,87,0,0,0,0,0,-4
5638,TX,TOWN NORTH APARTMENTS,TEXARKANA,-4,92,0,0,0,-4,-4,0
5639,TX,TOWNE VISTA APARTMENTS,AUSTIN,-4,-4,0,0,0,-4,25.2,70.4
5640,TX,PARK AT NORTH VISTA,HOUSTON,-4,84.4,-4,-4,0,-4,12.3,-4
5641,TX,RANCHO SIERRA (FKA SOUTHSIDE VILLAS),SAN ANTONIO,5,6.8,0,0,0,-4,87.1,-4
5642,TX,ALEMEDA VILLAS,FORT WORTH,20.9,51.3,-4,0,-4,-4,18.8,5.8
5643,TX,EWING VILLAS,DALLAS,-4,79.3,0,0,0,0,-4,0
5644,TX,PORT ARTHUR TOWNHOMES,PORT ARTHUR,-4,88.3,0,0,0,-4,-4,-4
5645,TX,"WESTERN CAROLINA, LTD.",EL PASO,0,0,0,0,0,0,100,0
5646,TX,ST. AUGUSTINE ESTATES,DALLAS,-4,87.2,0,0,0,-4,-4,-4
5647,TX,PADDOCK AT NORWOOD,AUSTIN,6.7,13.3,0,4.9,-4,-4,61.8,9.3
5648,TX,ALOYSIUS A. OCHOA APARTMENTS,EL PASO,-4,0,0,0,0,0,-4,0
5649,MN,"SOMERSET, EAGLE RIDGE, & WATERS EDGE APTS",WILLMAR,18.2,67.1,0,-4,-4,0,11.2,-4
5650,MN,CITY LIMITS,MINNEAPOLIS,-4,25.3,-4,0,0,14.5,9.1,45.2
5651,MN,GRANITE LEDGE TOWNHOMES,COLD SPRING,80,-4,0,0,0,-4,0,-4
5653,MN,ST. PHILIP'S GARDENS,SAINT PAUL,0,74.1,0,0,0,-4,-4,20.4
5654,MN,GREAT RIVER LANDING,MINNEAPOLIS,-4,73.5,-4,-4,0,-4,-4,-4
5655,MN,OPPORTUNITY HOUSING,MINNEAPOLIS,34.5,37.1,-4,-4,0,-4,-4,13.8
5656,MN,PARK VILLA'S,WAITE PARK,64.8,23.9,-4,0,0,0,0,-4
5657,MN,SEWARD TOWERS EAST AND WEST APARTMENTS,MINNEAPOLIS,5.1,89.5,-4,-4,0,-4,-4,2.5
5658,MN,SETTLERS RIDGE,CLOQUET,76.2,0,-4,-4,0,-4,0,-4
5659,MN,HERITAGE SQUARE OF HOWARD LAKE,HOWARD LAKE,100,0,0,0,0,0,0,0
5660,MN,BOIS FORTE TAX CREDIT 1 PROJECT,NETT LAKE,0,0,100,0,0,0,0,0
5661,MN,CROSBY COUNTRY APTS,CROSBY,-4,0,0,0,0,0,0,-4
5663,WA,WA-14-00400,COVINGTON,-4,-4,-4,-4,0,0,0,-4
5664,WA,WA-14-00404,COVINGTON,-4,-4,0,0,0,0,-4,-4
5667,WA,WA-97-00150,PUYALLUP,72.2,-4,-4,0,0,0,-4,-4
5668,WA,WA-97-00155,PUYALLUP,-4,-4,-4,0,-4,0,-4,-4
5669,WA,WA-94-00062,KENNEWICK,0,0,0,0,0,0,0,100
5670,WA,WA-96-00122,PULLMAN,100,0,0,0,0,0,0,0
5672,WA,WA-97-00173,VANCOUVER,-4,0,0,0,-4,0,-4,-4
5673,WA,WA-16-00304,AIRWAY HEIGHTS,-4,-4,0,0,0,-4,0,-4
5675,CA,SHOREVIEW APARTMENTS,SAN FRANCISCO,0,35.9,-4,0,0,0,46.5,-4
5676,CA,MIRAGE VISTA,PIXLEY,-4,0,0,0,0,0,94.2,-4
5677,CA,FRESNO 2007 PORTFOLIO,FOWLER,12.5,-4,0,0,0,-4,45.2,38.7
